"Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux","GenFlux","GenConc"
2000-01-01,2066.840454,54786,1,1,2000.00079690346,1801,2000,1,7.63377636947481,NA,NA,-0.590449800462354,0.167682694771697,0.561990630312414,100357.485364684,0.558853548023988,103456.514576673,98621.1417019306,0.552267301096624
2000-01-02,1859.370635,54787,1,2,2000.0035291439,1801,2000,2,7.52799334116821,NA,NA,-0.603858848325038,0.164528507405709,0.554354854793338,89056.8983553772,0.557523775948647,105740.765942721,89327.8898473249,0.556041702774158
2000-01-03,1773.742565,54788,1,3,2000.00626138434,1801,2000,3,7.48084703678118,NA,NA,-0.612122441814927,0.163475209580328,0.54978302120165,84254.9943933789,0.555087548629729,104721.499609563,84704.306258502,0.552714883418811
2000-01-04,1925.866622,54789,1,4,2000.00899362477,1801,2000,4,7.56313133866206,NA,NA,-0.610663565072024,0.166773439351777,0.551023685254778,91687.5178586159,0.551587658957087,101612.717651301,91456.3548381979,0.549634441632742
2000-01-05,1898.48816,54790,1,5,2000.01172586521,1801,2000,5,7.54881314314991,NA,NA,-0.616453351163301,0.166825212647186,0.547930667213713,89876.7259954099,0.549142964486091,101075.244817672,89806.5187876832,0.547502651153416
2000-01-06,2096.475143,54791,1,6,2000.01445810565,1801,2000,6,7.64801271011315,NA,NA,-0.614631420615117,0.170533505471588,0.549403356625685,99516.4255278588,0.546907261091712,100894.708826495,100964.633444239,0.557398522108476
2000-01-07,2180.264873,54792,1,7,2000.01719034608,1801,2000,7,7.68720164977859,1971.57835028571,NA,-0.617424305398484,0.172221398703314,0.548131142496948,103254.14094769,0.544768495608308,101379.858004583,101804.669546191,0.540436531820529
2000-01-08,2127.473439,54793,1,8,2000.01992258652,1801,2000,8,7.66269037576325,1980.24020528571,NA,-0.623897424178509,0.17192897794269,0.544615981036271,100107.881347069,0.54364080243127,102653.170900668,100233.627726549,0.545300077901581
2000-01-09,2254.391943,54794,1,9,2000.02265482696,1801,2000,9,7.7206355672381,2036.67182071429,NA,-0.626259574380478,0.174051490749675,0.543633972545963,105888.733716848,0.541478450559678,103462.977182477,104132.489361998,0.534617393898969
2000-01-10,2318.319133,54795,1,10,2000.0253870674,1801,2000,10,7.74859769043703,2114.46847328571,NA,-0.630284044187432,0.175223081770793,0.541626638371354,108489.317645847,0.539396860724815,105213.47297481,107395.1603759,0.536164121537159
