"Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux","GenFlux","GenConc"
2005-01-01,3.00700000161312,56613,1,1,2005.00079908676,1861,2005,1,1.09865500977122,NA,NA,0.981317678891731,0.319937983484573,2.81372704314437,731.019792090875,2.46998302481484,1579.97743395266,748.64114472021,2.88155239748687
2005-01-02,4.33500000232554,56614,1,2,2005.00353881279,1861,2005,2,1.46443371599733,NA,NA,0.910989502193774,0.31867125260894,2.61930715249937,981.045778652014,2.47493558519442,1641.49715660783,989.540970540956,2.64198857813798
2005-01-03,3.99600000214368,56615,1,3,2005.00627853881,1861,2005,3,1.38300596655113,NA,NA,0.928156070076244,0.319140591589483,2.66458810886108,919.960769265487,2.46117919238663,1734.514245964,905.054199597584,2.62141249789159
2005-01-04,2.86300000153588,56616,1,4,2005.00901826484,1861,2005,4,1.0495821318808,NA,NA,1.00684274145143,0.321802823120436,2.89191867087873,715.354256952067,2.49509393741293,1728.00094787061,708.395597901256,2.86378732778858
2005-01-05,3.11800000167267,56617,1,5,2005.01175799087,1861,2005,5,1.13490387640041,NA,NA,0.9897513805998,0.32144666147335,2.84152047928535,765.491978231827,2.55107045612979,1616.24112000755,724.665893369401,2.68997329195416
2005-01-06,3.77800000202673,56618,1,6,2005.01449771689,1861,2005,6,1.32690687484414,NA,NA,0.947945231864461,0.320517799730368,2.71901922695287,887.540081322702,2.55581843930775,1651.33881357165,877.724776098082,2.68894959496016
2005-01-07,3.56100000191032,56619,1,7,2005.01723744292,1861,2005,7,1.26775351006047,3.51452137005971,NA,0.962884372578911,0.321076971934596,2.76050481784652,849.325621964393,2.57071615310932,1670.24709535366,851.923634310618,2.76894895919009
2005-01-08,3.36100000180303,56620,1,8,2005.01997716895,1861,2005,8,1.20995065450779,3.56497722880743,NA,0.982080066356953,0.322099523003491,2.81872782441405,818.531500861833,2.57516340977043,1682.01130047013,822.968850215999,2.83400845818082
2005-01-09,3.48000000186687,56621,1,9,2005.02271689498,1861,2005,9,1.24474439955121,3.443113502171,NA,0.976284539925425,0.322215770145448,2.80072678958325,842.100125729327,2.57275497629674,1659.21398837053,843.168522201366,2.80428015162384
2005-01-10,2.82300000151442,56622,1,10,2005.025456621,1861,2005,10,1.03551225503618,3.27592502106629,NA,1.03890772865001,0.32474464765741,2.99365054490705,730.172922578459,2.57550019131755,1662.22072091979,756.924890262467,3.10333147138096
2005-01-11,2.97100000159381,56623,1,11,2005.02819634703,1861,2005,11,1.0866107022453,3.29131833390457,NA,1.02898866204492,0.324703929452972,2.96331575441387,760.66655999788,2.53604381281259,1688.43403931262,751.465778922268,2.92747242837841
2005-01-12,3.67600000197201,56624,1,12,2005.03093607306,1861,2005,12,1.29953731025827,3.37085045023571,NA,0.973312432440653,0.32325282988426,2.79149537179012,886.596796126542,2.53929993941488,1717.29998198336,892.170920693081,2.8090457881657
2005-01-13,3.01700000161849,56625,1,13,2005.03367579909,1861,2005,13,1.10197506594175,3.26238460699557,NA,1.03338230429655,0.325479910244324,2.97725291729896,776.076945665152,2.55824134946175,1748.57391253073,795.269781210393,3.05088211854953
2005-01-14,2.6690000014318,56626,1,14,2005.03641552511,1861,2005,14,0.979415976187212,3.13524724540529,NA,1.07495194350597,0.327182580806382,3.10801605793995,716.713476171132,2.55376647096283,1808.85098273451,737.590821511364,3.1985503184526
2005-01-15,5.32900000285878,56627,1,15,2005.03915525114,1861,2005,15,1.67087570907947,3.41574761268071,NA,0.91375409689739,0.325043973566759,2.63352799990454,1212.54371012332,2.5367115370288,1832.34222898847,1240.17079525089,2.69353136442804
2005-01-16,7.02100000376646,56628,1,16,2005.04189497717,1861,2005,16,1.94661776379994,3.92044873083229,NA,0.865054859726204,0.32442967338229,2.50670751663274,1520.6048769934,2.54971825285335,1807.24362243425,1528.49850891463,2.51972011890033
2005-01-17,5.57500000299075,56629,1,17,2005.0446347032,1861,2005,17,1.71600442311101,4.31269314685971,NA,0.91097167360478,0.32608533390123,2.62634723121903,1265.05893501223,2.59036578969521,1705.38060477666,1275.72328801019,2.64848714359289
2005-01-18,5.01300000268926,56630,1,18,2005.04737442922,1861,2005,18,1.60974664404619,4.60374078404286,NA,0.93424757392287,0.326431475835062,2.68959733280589,1164.92700412129,2.56525508875805,1741.08962355932,1140.64488573577,2.63353448885644
2005-01-19,5.04000000270374,56631,1,19,2005.05011415525,1861,2005,19,1.6151181878481,4.79815262396343,NA,0.936206682388872,0.32692501431609,2.69514609101492,1173.61753683859,2.58739624386273,1711.05892937762,1213.39682401276,2.78649696722934
2005-01-20,5.19400000278636,56632,1,20,2005.05285388128,1861,2005,20,1.64521621900538,5.10844190219443,NA,0.933330230341555,0.327458722733885,2.68748658667832,1206.04078126329,2.60996287637562,1703.74047756403,1176.74330124749,2.62220141076291
2005-01-21,5.75500000308731,56633,1,21,2005.05559360731,1861,2005,21,1.74778114793867,5.548291563481,NA,0.91614254469257,0.328119377497673,2.64059357031939,1312.98762286141,2.62772933025773,1724.15982266457,1288.4210297428,2.59118686860785
2005-01-22,7.34700000394135,56634,1,22,2005.05833333333,1861,2005,22,1.99200417240297,5.83591846447786,NA,0.871121074240594,0.327010394676968,2.52418618884725,1602.30492916498,2.60664458257505,1842.45516722586,1635.4323678391,2.57637339844205
2005-01-23,7.67800000411891,56635,1,23,2005.06107305936,1861,2005,23,2.03607120234343,5.92956111757743,NA,0.8648577595121,0.327039142145392,2.50876448606672,1664.26217864816,2.6560198260572,1826.57573833025,1633.64259741245,2.46260750493242
2005-01-24,4.74200000254388,56636,1,24,2005.06381278539,1861,2005,24,1.55417109340804,5.81083306577843,NA,0.961932484797487,0.329146881226597,2.76665015538914,1133.52091579238,2.66940663816694,1866.41668205614,1162.36926708995,2.83706199736592
2005-01-25,4.68700000251437,56637,1,25,2005.06655251142,1861,2005,25,1.54250482470539,5.76436806591471,NA,0.964335776074876,0.329416766582582,2.77359963714107,1123.18803414035,2.69753164830992,1775.68574638886,1131.18097413937,2.79333739681008
2005-01-26,4.00300000214744,56638,1,26,2005.06929223744,1861,2005,26,1.38475618577526,5.61656375653229,NA,0.996456215509696,0.329366090583971,2.86236943377423,989.976803000688,2.67485929359221,1800.70103810784,998.921554918158,2.88823184227073
2005-01-27,3.17000000170057,56639,1,27,2005.07203196347,1861,2005,27,1.15144369365401,5.32808167148886,NA,1.06590804201288,0.330672811193976,3.07922229821671,843.362037266407,2.70901472090647,1798.79501076427,853.755841335615,3.11717140173214
2005-01-28,2.7870000014951,56640,1,28,2005.0747716895,1861,2005,28,1.02267785426464,4.90505062978486,NA,1.1154587411535,0.332160198321777,3.24267529858596,780.825835757422,2.76859046211032,1780.39603044478,761.89587642719,3.16406146600979
2005-01-29,2.43800000130788,56641,1,29,2005.07751141553,1861,2005,29,0.888890136823905,4.205367549015,NA,1.16821584757449,0.333644368378559,3.41732887414387,719.837089888224,2.78972474859167,1680.51035833118,725.325057175693,3.44338225390892
2005-01-30,2.04000000109437,56642,1,30,2005.08025114155,1861,2005,30,0.71066191362095,3.40177960658671,4.13965140605847,1.24221654212414,0.3354707757966,3.67169256443715,647.157844984607,2.81444177510501,1611.24924803594,634.488954359115,3.59981478087974
2005-01-31,1.7940000009624,56643,1,31,2005.08299086758,1861,2005,31,0.582159869401429,2.98159917837129,4.0993104741727,1.3208618293203,0.336661255400626,4.01627533348485,622.529103064644,2.81257660595316,1594.81317799717,608.323733637841,3.92462873487436
2005-02-01,1.76800000094846,56644,2,32,2005.08573059361,1862,2005,32,0.567561069980277,2.56555213971429,4.01393935121247,1.33436302264683,0.336936409727544,4.07658322895455,622.71928678966,2.84840119173928,1605.36295275312,622.367350696975,4.0742793067804
2005-02-02,1.72300000092431,56645,2,33,2005.08847031963,1862,2005,33,0.541779063310618,2.24058220201714,3.93834583251803,1.3549868279411,0.337302748950149,4.16922194357315,620.66039725125,2.81890791712794,1653.63015473171,606.664685707427,4.07520720065923
2005-02-03,1.55500000083419,56646,2,34,2005.09121004566,1862,2005,34,0.439187651396023,2.010395162815,3.89484547068243,1.42373153305927,0.338293923414352,4.47905629255731,601.770171340484,2.8965566057677,1575.09647176599,586.920663357608,4.36852940814242
2005-02-04,1.44800000077679,56647,2,35,2005.09394977169,1862,2005,35,0.36789539972835,1.81954658975514,3.8393060178801,1.47502581415789,0.339034394211669,4.71351495515638,589.694658514086,2.9363628217074,1584.29824619269,571.09980072935,4.56488355924343
2005-02-05,1.29800000069632,56648,2,36,2005.09668949772,1862,2005,36,0.258536724046723,1.65706162090657,3.75682826761077,1.55230784211792,0.340088407217839,5.06862775516851,568.432410889374,2.96142639998191,1584.22293426938,550.052983606904,4.90474111981239
2005-02-06,1.14300000061317,56649,2,37,2005.09942922374,1862,2005,37,0.131368490577499,1.52921160594414,3.67641246109817,1.6300106846533,0.337418314346536,5.44384354012497,537.607857862153,2.98400255498221,1583.57397725285,527.246030121732,5.33891916414414
