"Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux","GenFlux","GenConc"
2000-01-01,19.4158560007658,54786,1,1,2000.00079690346,1801,2000,1,2.88292434675909,NA,NA,1.12565028910561,0.343770385317462,3.26993909713188,5485.42079779854,4.80509611944041,61036.2128961278,5761.59491207505,3.43457050230155
2000-01-02,19.701312000777,54787,1,2,2000.0035291439,1801,2000,2,2.89751952743704,NA,NA,1.12387098759131,0.342615147243412,3.26309287707367,5554.41501819526,4.7466332026521,53691.5538430735,5492.06852900624,3.22646572837902
2000-01-03,26.0039200010257,54788,1,3,2000.00626138434,1801,2000,3,3.17508159081366,NA,NA,1.16647140490757,0.338187909669683,3.40433445620635,7648.64992995195,4.33056239368147,33150.6194194955,7553.72015253862,3.36208220056283
2000-01-04,41.5443920016386,54789,1,4,2000.00899362477,1801,2000,4,3.64359683720238,NA,NA,1.26023790616697,0.3316052768248,3.73248226612747,13397.5042332334,4.13680113696463,25291.6445867134,13661.6421025967,3.80606984602654
2000-01-05,136.036688005365,54790,1,5,2000.01172586521,1801,2000,5,4.82975890898792,NA,NA,1.58127391052425,0.323854691328492,5.15254900403603,60560.8445918366,4.13554060833896,25920.6535380954,59200.4202093172,5.03680337095479
2000-01-06,80.2982800031672,54791,1,6,2000.01445810565,1801,2000,6,4.30258249597304,NA,NA,1.41007657094156,0.329476093159259,4.33620408002753,30083.5926174752,4.27944258833841,34703.2426528272,30804.6340402546,4.44013391311231
2000-01-07,57.6744480022748,54792,1,7,2000.01719034608,1801,2000,7,3.9716485280687,50.0423609328736,NA,1.3273788125033,0.328977671480259,3.98445267601004,19854.8157899577,4.24006338621504,35690.0509621163,20025.6839070743,4.01874238857613
2000-01-08,41.7337680016461,54793,1,8,2000.01992258652,1801,2000,8,3.64814488020506,52.9762055843268,NA,1.25134416358054,0.329269971172989,3.69721805094932,13331.4198096802,4.28004604276909,37849.7189345209,13292.6576880773,3.68646810700268
2000-01-09,35.849512001414,54794,1,9,2000.02265482696,1801,2000,9,3.49616424960556,55.0989987112374,NA,1.21459844724922,0.328803943460273,3.55850051410625,11022.0917950791,5.00682036518597,116654.307899438,6418.90151679269,2.072352941
2000-01-10,33.9099920013375,54795,1,10,2000.0253870674,1801,2000,10,3.44054401514486,56.1383068262261,NA,1.20110476386953,0.328427529673749,3.51062802943597,10285.5198295738,4.85405782246451,117128.048780574,6451.81693780113,2.20211809980759
2000-01-11,57.7183680022765,54796,1,11,2000.02811930783,1801,2000,11,3.97240975400361,58.264488387491,NA,1.31636192894541,0.327934054669671,3.93980134066135,19647.2652741637,4.36254765331643,45348.3408794394,13054.8674241588,2.61784953081957
2000-01-12,132.60136000523,54797,1,12,2000.03085154827,1801,2000,12,4.80418162903537,57.8128906448892,NA,1.53854298635165,0.327563519840501,4.9436979780711,56638.7489100096,5.22173830359632,104088.943835012,38708.3758080385,3.37865018029728
2000-01-13,96.040008003788,54798,1,13,2000.03358378871,1801,2000,13,4.48159914957762,59.8822502022452,NA,1.42652490579016,0.331630930327804,4.40707824455302,36569.3037016486,5.84612445141241,159539.68658542,26031.8416899457,3.13717658157752
2000-01-14,65.4988160025835,54799,1,14,2000.03631602914,1801,2000,14,4.0988663610679,60.9108177585561,NA,1.33630944001747,0.328173842076795,4.02224973785659,22762.304250881,5.26052215158545,90707.3131351555,16605.5256633907,2.93430623325224
2000-01-15,41.604072001641,54800,1,15,2000.03904826958,1801,2000,15,3.64503234201816,60.8937683179133,NA,1.23326393812436,0.325211951841485,3.62601576602922,13034.0466151746,4.99618247778632,73307.9977324869,9757.1336267716,2.7143926522971
2000-01-16,32.7966480012935,54801,1,16,2000.04178051002,1801,2000,16,3.40716060997181,60.4924481264002,NA,1.18105747237216,0.323882209028946,3.43655928902251,9737.93882917269,4.20851715513264,35996.5892781259,7680.17228731083,2.71036488093175
2000-01-17,26.2349120010347,54802,1,17,2000.04451275046,1801,2000,17,3.1839253377613,59.4835055153049,NA,1.13732119535198,0.323731674291805,3.29145988355528,7460.74025856075,3.9294792982328,24447.5582491474,5937.61201972021,2.6195003564961
2000-01-18,21.8457440008616,54803,1,18,2000.04724499089,1801,2000,18,3.00084041488625,54.7677997603941,NA,1.10120201169623,0.323077515033042,3.17161298156192,5986.33159089696,3.83133226523152,22002.9014131027,4952.84886242484,2.62406442230293
2000-01-19,19.7172080007777,54804,1,19,2000.04997723133,1801,2000,19,2.89832605192663,39.9283933867588,NA,1.08974008006452,0.320380597230865,3.13116372328921,5334.14647439275,4.19873998643946,54324.39517707,4415.37146647954,2.59183939306071
2000-01-20,18.6933360007373,54805,1,20,2000.05270947177,1801,2000,20,2.84500139163751,29.7606357598398,NA,1.08905631316942,0.317207181102408,3.12571239442617,5048.35131145054,3.90635688675608,31596.9580339768,4146.22350228195,2.56715537243782
2000-01-21,18.0995040007139,54806,1,21,2000.0554417122,1801,2000,21,2.81271882950733,23.5296667519074,NA,1.08803196060755,0.3146597251096,3.11982582479195,4878.77471977124,3.74068758292723,22998.8899384161,4057.08169427631,2.59437850077394
2000-01-22,17.4129440006868,54807,1,22,2000.05817395264,1801,2000,22,2.77404813262996,20.3495748376002,NA,1.08733080044955,0.311789520041941,3.11464720137202,4685.91931866702,3.64901646268097,19952.8235505415,3978.40273347337,2.6443735150072
2000-01-23,16.8890720006661,54808,1,23,2000.06090619308,1801,2000,23,2.74350108048249,18.2584134079294,NA,1.08654052427664,0.309135391921243,3.10941155289125,4537.30253153616,3.50321466558815,14065.637825509,3909.23500031291,2.67899713286793
2000-01-24,16.4351600006483,54809,1,24,2000.06363843352,1801,2000,24,2.7162572373157,16.9701678950531,NA,1.08486979126049,0.306761655762021,3.10208145925679,4404.94892218913,3.5056649637749,14205.0054533246,3810.38421890318,2.68337328012193
2000-01-25,16.0579280006334,54810,1,25,2000.06637067395,1801,2000,25,2.69303697893197,16.2093192540515,NA,1.08190514904645,0.304810145532002,3.09162837512641,4289.34060165558,3.57304791700534,16892.3934290566,3764.00274801441,2.71298056753142
2000-01-26,15.4273360006085,54811,1,26,2000.06910291439,1801,2000,26,2.65297529571468,15.6453857632025,NA,1.0796547752524,0.30210335776515,3.08263515891906,4108.91169864386,4.05589156896403,52596.7304951455,3619.53936531815,2.71549259875892
2000-01-27,15.2154000006001,54812,1,27,2000.07183515483,1801,2000,27,2.63914236777485,15.1881869028568,NA,1.07653471589053,0.300444258007462,3.07193819330352,4038.40238874341,3.90429467014192,39519.2198612508,3520.05343504523,2.67763970715889
2000-01-28,14.9801440005908,54813,1,28,2000.07456739526,1801,2000,28,2.6235598857859,14.7781253499679,NA,1.07353950833361,0.298679864652071,3.06151180266872,3962.46709412518,3.63297808526253,21119.7685305668,3397.58517418018,2.62506838902125
2000-01-29,14.782200000583,54814,1,29,2000.0772996357,1801,2000,29,2.61025804916599,14.4322957663697,NA,1.07050643975631,0.296986566533363,3.05102592046996,3896.71563139343,3.49853618959967,15653.0984214857,3351.5667097334,2.62418864317389
2000-01-30,14.5215680005728,54815,1,30,2000.08003187614,1801,2000,30,2.59246928747292,14.1210709104022,35.7264027798187,1.0677255448546,0.295059266467968,3.041074253985,3815.52479199656,3.41640409407383,12807.3159728505,3194.71718627924,2.54627415980526
2000-01-31,14.2516080005621,54816,1,31,2000.08276411658,1801,2000,31,2.57370403737967,13.83402782338,35.5679983113734,1.06505868768141,0.293049701924746,3.03137773836396,3732.65342456776,3.55051529260296,19721.2671976056,3116.06344751345,2.53063016886325
2000-02-01,24.2840371509579,54817,2,32,2000.08549635701,1802,2000,32,3.10665352200683,14.9154070461316,35.70856556171,1.0728435688421,0.311399387267287,3.07586382746887,6453.59542193159,3.47465579246017,16689.1705886165,5208.67529691172,2.48251941551152
2000-02-02,24.1553298109527,54818,2,33,2000.08822859745,1802,2000,33,3.10133934674098,16.0627624957536,35.6518632216171,1.06762490087141,0.310706055792223,3.05930536438644,6384.8329979764,3.39824104615289,13478.8538350266,5089.30598172035,2.43855103114141
2000-02-03,23.9474237309445,54819,2,34,2000.09096083789,1802,2000,34,3.09269504431218,17.2106477063693,35.1121063383192,1.06180702857971,0.309965192005329,3.04086762262015,6291.72968848658,3.35444934700846,12457.2458537716,4903.59990000536,2.3699680228628
2000-02-04,23.8358934609401,54820,2,35,2000.09369307832,1802,2000,35,3.08802686809101,18.3747975241404,31.6705390049446,1.05671046766051,0.309260069886079,3.02473811666924,6229.20978686933,3.50316889761326,21474.121104207,4715.36616247108,2.28965603241415
2000-02-05,23.6639786909334,54821,2,36,2000.09642531876,1802,2000,36,3.08078830036998,19.5423690651093,29.9333787456427,1.05115282111525,0.308513190180887,3.00717360913414,6148.37020664051,3.67396461157857,35630.0794734481,4497.47204745965,2.19971777794575
2000-02-06,23.6009183309309,54822,2,37,2000.0991575592,1802,2000,37,3.07811991848858,20.7359127713637,28.888231542133,1.04642097365664,0.30781913701951,2.99222620339935,6101.50633235418,3.54036472877494,28631.1093705289,4358.91746820789,2.137647059
2000-02-07,23.4728094609259,54823,2,38,2000.10188979964,1802,2000,38,3.07267700192826,21.9481037945828,28.3281078937665,1.04119160305676,0.307079356958588,2.97573182794361,6034.93512803709,3.27826338950548,13588.8460650729,4465.08497155689,2.20166334557704
2000-02-08,23.3885064809225,54824,2,39,2000.10462204007,1802,2000,39,3.06907902055475,21.8303800636894,27.9458878772822,1.03629590384546,0.306359810175977,2.96029729638335,5982.07096816584,3.19428827467313,10401.8439503146,4578.46808220998,2.26570810635156
2000-02-09,23.1953491109148,54825,2,40,2000.10735428051,1802,2000,40,3.06078608410498,21.7041839283971,27.617234545457,1.03056002160565,0.305556781231216,2.94226375804225,5896.52654781735,3.17288166579052,9459.32820436065,4606.49647046573,2.29856128123731
2000-02-10,23.1191772009119,54826,2,41,2000.11008652095,1802,2000,41,3.05749674986155,21.5953051653602,26.5559635864887,1.02572390180621,0.304827166662577,2.92704776694953,5846.76887036885,3.19238491626603,10489.005365238,4619.26953950007,2.31252900367834
2000-02-11,23.0294535109083,54827,2,42,2000.11281876138,1802,2000,42,3.05360827899371,21.4892930288295,23.1950328945307,1.02078211206874,0.304081356602525,2.91151709656856,5793.17595450974,3.26144121619472,13754.0519157872,4782.24007745488,2.40344395798411
2000-02-12,22.9511697209053,54828,2,43,2000.11555100182,1802,2000,43,3.05020319832539,21.3955893353951,20.953157876711,1.01592842255042,0.30333843083215,2.896271523695,5743.25158736006,3.2987257314198,15192.6850854304,4887.07420488883,2.46450876102226
2000-02-13,22.7965557708992,54829,2,44,2000.11828324226,1802,2000,44,3.04344375675592,21.2898502862186,19.6433391319209,1.0104778607572,0.302523669867674,2.87920642831635,5670.9495290055,3.29715917731618,15858.4338705082,4952.36723677647,2.51437391755639
2000-02-14,22.7637495308979,54830,2,45,2000.1210154827,1802,2000,45,3.04200363270698,21.1966394301497,19.0654444866216,1.0059781027383,0.301807472454184,2.86507377313891,5634.99260000168,3.234322946426,13934.7108149403,4997.79951826712,2.54109727192705
2000-02-15,22.6719139608942,54831,2,46,2000.12374772313,1802,2000,46,3.03796118287765,21.1024383627706,18.7548855991019,1.00101592136792,0.301033281247748,2.84953646441002,5581.8240954798,3.16671317450176,11776.4693623031,5036.52005667674,2.57115726145059
2000-02-16,22.6514625608934,54832,2,47,2000.12647996357,1802,2000,47,3.03705871695572,21.0309406955285,18.6449694208425,0.996288704416407,0.300782361930037,2.83594306909906,5550.18551319075,3.17527166967342,12614.0839703638,5126.43075707911,2.61941979060027
2000-02-17,22.6606668108938,54833,2,48,2000.12921220401,1802,2000,48,3.03746497683601,20.9706663179193,18.6699657832446,0.991519288383085,0.300948978600302,2.82325048780112,5527.590217438,3.24548741705392,15756.0067385741,5058.3429532031,2.5835795795867
2000-02-18,22.540812750889,54834,2,49,2000.13194444444,1802,2000,49,3.0321618610064,20.9064310937546,18.756575026163,0.985737229359155,0.300989709857373,2.80750655022118,5467.69262408516,3.46563522752171,26344.9547852521,5108.02685511072,2.62282828249302
2000-02-19,22.5114735708879,54835,2,50,2000.13467668488,1802,2000,50,3.03085941060736,20.8486299787604,18.8736898611258,0.980665949676569,0.301117928045929,2.79391818396707,5434.14660689646,3.31715828632123,19026.4386951509,5078.30180172584,2.61096373982774
