"Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux","GenFlux","GenConc"
2000-01-01,13.1376430080098,54786,1,1,2000.00079690346,1801,2000,1,2.56697558177305,NA,NA,-3.23229985605446,0.696556965713342,0.0504246787298474,57.2366673745621,0.0442949994037877,98.1303740867613,61.6123039651131,0.0542795514790452
2000-01-02,13.1219971380121,54787,1,2,2000.0035291439,1801,2000,2,2.56578395296458,NA,NA,-3.22880584135533,0.695873328238598,0.0505765474856665,57.3406829012837,0.0446669792193405,99.5773265259973,56.6040101653338,0.04992677560075
2000-01-03,13.5996556879398,54788,1,3,2000.00626138434,1801,2000,3,2.60153843550626,NA,NA,-3.24351613572769,0.699108756737835,0.0499817096456951,58.7290212180892,0.0452644929259089,92.052813426902,53.5529619653476,0.0455765912678707
2000-01-04,14.1970051578493,54789,1,4,2000.00899362477,1801,2000,4,2.64452499813494,NA,NA,-3.26128006441926,0.703101791360225,0.0492611262048366,60.4247439869163,0.0460825402339688,86.6602053853008,62.8337968340462,0.0512251007044602
2000-01-05,15.3846725076694,54790,1,5,2000.01172586521,1801,2000,5,2.7248656822261,NA,NA,-3.29639964568314,0.711037532277702,0.0478276349621868,63.5742000613097,0.0464683415804871,83.6611003856837,63.3493804327849,0.0476585004529826
2000-01-06,17.2325264973894,54791,1,6,2000.01445810565,1801,2000,6,2.83829263356495,NA,NA,-3.34613491456125,0.722451346416521,0.0457930102349667,68.1807682600666,0.0473765102810035,95.543243507308,65.0402941974503,0.0436837385948543
2000-01-07,19.2237734370878,54792,1,7,2000.01719034608,1801,2000,7,2.9476416730928,15.0000467349123,NA,-3.38929389762262,0.734916130984108,0.0443232297341694,73.617960361795,0.047368005753492,87.9789047452572,78.3576092414441,0.0471768342774027
2000-01-08,19.0752523471103,54793,1,8,2000.01992258652,1801,2000,8,2.93988576643731,15.841092162165,NA,-3.38055184711851,0.73330517235594,0.0446560072357351,73.597646030633,0.0472338099775426,77.9781568092431,66.2533008874474,0.0401997624025875
2000-01-09,19.235567647086,54794,1,9,2000.02265482696,1801,2000,9,2.94825500707282,16.7070619872566,NA,-3.37861477660597,0.733659189571309,0.0447621472516862,74.392586912618,0.0482198144801715,94.0962632453173,76.9566143075651,0.0463049269367749
2000-01-10,19.6414845570245,54795,1,10,2000.0253870674,1801,2000,10,2.96913784866085,17.56286981367,NA,-3.38163799360018,0.735503735598002,0.0447021472084654,75.8606285428626,0.0485637970420522,98.175778764559,83.9550264411807,0.0494719068764869
2000-01-11,20.3895334869111,54796,1,11,2000.02811930783,1801,2000,11,3.0065156649685,18.4400237887544,NA,-3.39091864333909,0.739282928188179,0.0444316837128537,78.2733285742816,0.0488929328227495,96.5603952144671,80.784837036078,0.0458573359963233
2000-01-12,21.2107444667867,54797,1,12,2000.03085154827,1801,2000,12,3.04600182790995,19.2652702642665,NA,-3.4004437623127,0.743249895445737,0.0441511873830642,80.9118334213108,0.0477914080806632,94.3015115906164,79.630709577526,0.0434521161039186
2000-01-13,22.0790274166552,54798,1,13,2000.03358378871,1801,2000,13,3.086122132428,19.9517632959792,NA,-3.40959890654043,0.747225817482361,0.0438811445838534,83.7088987110719,0.047696440385818,94.0408626159209,83.4629537560602,0.0437522174769781
2000-01-14,20.4805894168973,54799,1,14,2000.03631602914,1801,2000,14,3.01097154002709,20.1297876947479,NA,-3.37482141508389,0.7376600805866,0.0450880732185373,79.7843792322318,0.0481613125694858,93.8820576288628,77.5033726545096,0.0437990214946536
2000-01-15,19.288429697078,54800,1,15,2000.03904826958,1801,2000,15,2.95099937872758,20.1599836583327,NA,-3.34679589260628,0.729981085064249,0.0460711452801212,76.7785000434754,0.0488366257358375,100.008478854424,77.9242336460927,0.0467586458073341
2000-01-16,18.2758731372314,54801,1,16,2000.04178051002,1801,2000,16,2.89707574232959,20.0240456683142,NA,-3.32188027412734,0.723098873652827,0.0469522763351012,74.1393082775123,0.0488337664179074,93.448167267377,29.379564983634,0.0186060200150944
2000-01-17,17.1944485973952,54802,1,17,2000.04451275046,1801,2000,17,2.83608053590508,19.6774300042259,NA,-3.29413967413373,0.715732941149137,0.0480015755325438,71.31115783483,0.0490500127502527,86.603073162691,30.0222620050495,0.0202088413797894
2000-01-18,16.278141847534,54803,1,18,2000.04724499089,1801,2000,18,2.78131717707888,19.0950631052835,NA,-3.26783441936865,0.709433745091236,0.0490925730615925,69.0453389914873,0.0491065980172162,82.0512923287215,30.7377446080414,0.021855131641904
2000-01-19,15.5420113776455,54804,1,19,2000.04997723133,1801,2000,19,2.73504072899278,18.2921032319314,NA,-3.24553832180026,0.704031571125278,0.0500189562001455,67.1669441015572,0.0501058076486588,87.7543106680834,31.7651953324786,0.0236554146578701
2000-01-20,15.017365507725,54805,1,20,2000.05270947177,1801,2000,20,2.70070119214672,17.2918389642573,NA,-3.2284084964107,0.69988222330317,0.0507327392213322,65.8257484113942,0.0507242804760712,88.314607843328,34.6393357006692,0.0266969753829345
2000-01-21,14.4179702178158,54806,1,21,2000.0554417122,1801,2000,21,2.65996932050304,16.4330862468995,NA,-3.20931425871988,0.695076983099624,0.0515282408829971,64.1893803057352,0.0509559899999108,82.2054989199401,35.2625025683402,0.0283070925100735
